HPC_index,Framework,metal_smiles,organ_smiles,topo,LCD,PLD,VF,GSA,VSA,C2H4_10kPa,C2H6_10kPa,C2H4_100kPa,C2H6_100kPa,WC_C2H4,WC_C2H6,S1
2490,hMOF-27314,[Cu][Cu],"['O=C([O-])c1ccc(C(=O)[O-])c2c1C1=C[CH]C3C4[N]C5(c6ccccc6)C(=NC4=C4C=CC=CC4C3[CH]1)C1=CC=C[CH]C1C1C=C2C=CC15', 'O=C([O-])c1ccc(C(=O)[O-])c(-c2ccccc2)c1']",sql,4.42208,2.37031,0.155669,11.411207,18.21973,2.833916546,0.007322457,13.21845827,0.132599243,10.38454172,0.125276786,0.150470547
2491,hMOF-27316,[Cu][Cu],['O=C([O-])c1ccc(C(=O)[O-])cc1'],pcu,5.42359,4.91497,0.548105,1272.209548,1407.993711,56.48368469,8.78840203,97.50365242,13.76950461,41.01996773,4.98110258,2.118305971
2492,hMOF-27322,[Cu][Cu],"['O=C([O-])c1[c]c(O)c(C(=O)[O-])c(O)c1', 'O=C([O-])c1c[c]c(C(=O)[O-])c(O)c1']",pcu,7.38014,5.56622,0.590133,1669.531658,1739.706572,18.76326611,1.808443464,79.24697094,10.24184102,60.48370483,8.433397556,1.938592901
2493,hMOF-27325,[Cu][Cu],"['N#Cc1cc(C(=O)[O-])ccc1C(=O)[O-]', 'N#Cc1cnc(C#N)c(C#N)n1']",pcu,6.69594,5.3031,0.586786,1590.026484,1690.261719,29.22793354,3.470436102,80.85309799,11.17834752,51.62516445,7.707911418,2.073825456
2494,hMOF-27331,[Cu][Cu],['COc1cc(C(=O)[O-])cc([O])c1C(=O)[O-]'],pcu,6.20355,4.60639,0.485527,983.481289,1132.714786,31.70657342,4.543282834,58.30685519,8.156667206,26.60028177,3.613384372,2.098381188
2495,hMOF-27334,[Cu][Cu],"['CCOc1cc(C(=O)[O-])c(OCC)c(OCC)c1C(=O)[O-]', 'CCOC1=N[CH]C=N[CH]1']",sql,5.86522,3.11826,0.386461,560.47728,681.711511,19.9806869,2.102244394,56.86073166,6.056922414,36.88004476,3.95467802,1.597830938
2496,hMOF-27376,[Cu][Cu],"['CCc1cc(-c2ccc(C(=O)[O-])cc2)ccc1C(=O)[O-]', 'CCc1c(C(=O)[O-])ccc(C(=O)[O-])c1CC']",pcu,8.9435,5.85549,0.628538,2393.867659,1909.007675,6.840809628,0.250595499,65.35539561,6.56175364,58.51458598,6.311158141,1.506016507
2497,hMOF-27380,[Cu][Cu],"['Nc1cc(-c2cc(N)c(C(=O)[O-])c(N)c2)c(N)cc1C(=O)[O-]', 'Nc1cc(C(=O)[O-])c[c]c1C(=O)[O-]']",pcu,8.32124,5.79944,0.658282,2329.109707,1953.373662,16.80141895,1.299473578,85.22887225,10.45663496,68.4274533,9.157161382,1.840333214
2498,hMOF-27381,[Cu][Cu],"['Nc1cc(-c2ccc(C(=O)[O-])cc2N)ccc1C(=O)[O-]', 'Nc1cc(C(=O)[O-])c(N)c(N)c1C(=O)[O-]']",pcu,8.32096,5.67813,0.643024,2320.451568,1946.112268,15.33251172,1.097616909,81.44091102,9.531259999,66.1083993,8.43364309,1.755492396
2499,hMOF-27382,[Cu][Cu],"['Nc1cc(C(=O)[O-])ccc1C(=O)[O-]', 'Nc1cc(-c2cc(N)c(C(=O)[O-])cc2N)ccc1C(=O)[O-]']",pcu,8.32124,5.79925,0.654673,2464.951417,1982.449401,12.49622887,0.780753624,76.50746573,8.600003832,64.01123686,7.819250208,1.686110712
2500,hMOF-27383,[Cu][Cu],"['Nc1[c]c(-c2cc(N)c(C(=O)[O-])c(N)c2N)c(N)c(N)c1C(=O)[O-]', 'Nc1c(C(=O)[O-])ccc(C(=O)[O-])c1N']",pcu,7.79494,6.894,0.623279,1869.450189,1632.232797,7.716444421,0.32403557,66.0397407,6.683192756,58.32329628,6.359157186,1.517993412
2501,hMOF-27385,[Cu][Cu],"['O=C([O-])c1ccc(C(=O)[O-])cc1', 'O=C([O-])c1ccc(-c2ccc(C(=O)[O-])cc2-c2ccccc2)cc1']",pcu,6.01349,4.73258,0.534332,1444.696032,1390.776669,39.45005083,5.393342119,83.08016979,11.31225096,43.63011896,5.918908841,2.042409938
2502,hMOF-2738,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])C#CC(=O)[O-]', 'COc1cc(C(=O)[O-])ccc1C#Cc1c(OC)cc(C(=O)[O-])c(OC)c1OC']",pcu,8.58319,6.96842,0.758438,4330.663964,2578.811936,1.011014522,0.012226614,20.04483149,1.020360152,19.03381697,1.008133538,0.763558541
2503,hMOF-27426,[Cu][Cu],"['O=C([O-])c1[c][c]c(-c2[c]c(F)c(C(=O)[O-])cc2F)cc1', 'O=C([O-])[C]1C=CC(c2ccc(C(=O)[O-])c(F)c2)=CC1F']",pcu,4.27316,2.74232,0.180589,28.744131,45.963912,2.261524614,0.006361464,12.79819656,0.204392371,10.53667195,0.198030907,0.239556062
2504,hMOF-2742,[Zn][O]([Zn])([Zn])[Zn],"['C[C]Oc1c([C][O])c(OCC)cc(C#Cc2ccc(C(=O)[O-])cc2OCC)c1OCC', 'O=C([O-])C#CC(=O)[O-]']",pcu,9.26464,6.06993,0.754441,4179.00255,2646.078385,2.087309561,0.043416779,31.46652535,2.236063244,29.37921579,2.192646465,1.065924766
2505,hMOF-27492,[Cu][Cu],"['O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])cc3F)c(F)c2F)c(F)c1', 'O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3F)c(F)c2)cc1F']",pcu,13.88613,12.02576,0.764788,3804.287508,2011.05522,2.31506249,0.048275772,29.91132063,1.909285052,27.59625814,1.86100928,0.957472795
2506,hMOF-2749,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])C#CC(=O)[O-]', 'CCCOc1cc(C(=O)[O-])c(OCCC)cc1C#Cc1cc(OCCC)c(C(=O)[O-])cc1OCCC']",pcu,7.02482,5.48691,0.6776,3914.173348,2625.984098,3.289976876,0.084759783,43.3224155,3.610492348,40.03243862,3.525732565,1.250100776
2507,hMOF-27506,[Cu][Cu],"['O=C([O-])c1ccc(-c2c(Br)cc(-c3ccc(C(=O)[O-])c(Br)c3Br)c(Br)c2Br)c(Br)c1', 'O=C([O-])c1cc(Br)c(C(=O)[O-])cc1Br']",pcu,6.84383,5.34771,0.649765,1430.599153,1980.771699,12.68421208,1.238412549,52.41688488,6.708378188,39.7326728,5.469965639,1.919718676
2508,hMOF-27508,[Cu][Cu],"['O=C([O-])c1ccc(C(=O)[O-])cc1', 'O=C([O-])c1ccc(-c2ccc(-c3c(Br)cc(C(=O)[O-])c(Br)c3Br)c(Br)c2)cc1Br']",pcu,7.19395,5.82731,0.678533,2175.50809,2248.261455,7.09028677,0.37234034,52.3940187,5.489003432,45.30373193,5.116663092,1.571458986
2509,hMOF-2750,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])C#CC(=O)[O-]', 'CCCOc1cc(C(=O)[O-])cc(OCCC)c1C#Cc1c(OCCC)cc(C(=O)[O-])c(OCCC)c1OCCC']",pcu,8.06841,4.82138,0.687739,3513.822615,2494.54506,6.368240455,0.252499325,65.774365,6.684100372,59.40612455,6.431601047,1.524324949
2510,hMOF-27510,[Cu][Cu],"['O=C([O-])c1ccc(-c2ccc(-c3c(Br)cc(C(=O)[O-])cc3Br)c(Br)c2)cc1', 'O=C([O-])c1ccc(C(=O)[O-])c(Br)c1']",pcu,8.60302,5.8507,0.682044,2008.70165,2075.88879,8.263510106,0.543789579,48.64364034,5.191313496,40.38013023,4.647523917,1.600819797
2511,hMOF-27514,[Cu][Cu],"['O=C([O-])c1[c][c]c(C(=O)[O-])cc1', 'O=C([O-])c1[c]c(Br)c(-c2c(Br)cc(-c3ccc(C(=O)[O-])c(Br)c3)c(Br)c2Br)c(Br)c1']",pcu,6.35884,5.09739,0.713585,1529.033206,2331.816626,22.76853805,3.163519422,67.9561592,9.176717486,45.18762115,6.013198064,2.025581844
2512,hMOF-27517,[Cu][Cu],"['Cc1cc(C(=O)[O-])ccc1C(=O)[O-]', 'Cc1cc(-c2ccc(-c3ccc(C(=O)[O-])cc3C)cc2C)ccc1C(=O)[O-]']",pcu,7.76897,5.82853,0.690053,3598.456598,2382.195794,9.558709621,0.464879834,74.7151386,7.87348883,65.15642898,7.408608996,1.580701511
2513,hMOF-27526,[Cu][Cu],"['Nc1cc(-c2c(N)cc(-c3ccc(C(=O)[O-])cc3)c(N)c2N)c(N)cc1C(=O)[O-]', 'Nc1cc(-c2c(N)cc(C(=O)[O-])c(N)c2N)ccc1-c1cc(N)c(C(=O)[O-])c(N)c1N']",pcu,13.30922,11.24797,0.73152,4013.843321,2045.354273,4.382966839,0.128674587,39.75647705,3.154693012,35.37351021,3.026018425,1.190256247
2514,hMOF-27527,[Cu][Cu],"['Nc1cc(-c2cc(N)c(-c3c(N)cc(C(=O)[O-])cc3N)cc2N)c(N)cc1C(=O)[O-]', 'Nc1cc(C(=O)[O-])c(N)cc1C(=O)[O-]']",pcu,7.36985,4.99018,0.64175,2901.362411,2241.139345,16.85788685,1.404817925,81.17781275,9.629029584,64.3199259,8.224211659,1.779247788
2515,hMOF-27530,[Cu][Cu],"['Nc1cc(C(=O)[O-])ccc1C(=O)[O-]', 'Nc1cc(-c2ccc(-c3ccc(C(=O)[O-])c(N)c3N)c(N)c2N)c(N)c(N)c1C(=O)[O-]']",pcu,7.87919,5.88258,0.630086,2677.514404,1996.657138,7.949723441,0.392703719,51.86877387,5.288865902,43.91905043,4.896162183,1.529494195
2516,hMOF-27532,[Cu][Cu],"['Nc1cc(C(=O)[O-])c(N)c(N)c1C(=O)[O-]', 'Nc1cc(-c2ccc(-c3c(N)cc(C(=O)[O-])c(N)c3N)cc2)ccc1C(=O)[O-]']",pcu,7.84183,5.52158,0.683096,3157.724235,2270.350908,12.28100495,0.768820216,76.06687488,8.748702318,63.78586993,7.979882102,1.725199503
2517,hMOF-27535,[Cu][Cu],"['O=C([O-])c1cc(O)c(-c2cc(O)c(-c3cc(O)c(C(=O)[O-])c(O)c3)c(O)c2)c(O)c1', 'O=C([O-])c1ccc(-c2cc(O)c(-c3ccc(C(=O)[O-])c(O)c3O)cc2O)cc1O']",pcu,13.76656,13.03283,0.757306,3367.586417,1710.734817,1.917273275,0.027606853,29.46864049,1.703116512,27.55136722,1.675509659,0.866913005
2518,hMOF-27539,[Cu][Cu],"['O=C([O-])c1c(O)cc(-c2ccc(-c3c(O)c(O)c(C(=O)[O-])c(O)c3O)c(O)c2)c(O)c1O', 'O=C([O-])c1ccc(C(=O)[O-])c(O)c1']",pcu,8.15182,6.70033,0.661844,2549.803391,1923.800911,4.447096007,0.125683112,47.56213289,4.197125446,43.11503688,4.071442334,1.323676586
2519,hMOF-27543,[Cu][Cu],['COc1cc(C(=O)[O-])ccc1C(=O)[O-]'],pcu,8.56616,5.82853,0.634373,3008.641919,2163.152223,7.297589312,0.297928433,58.02743998,5.513487479,50.72985067,5.215559046,1.425227655
2520,hMOF-27545,[Cu][Cu],"['COc1cc(-c2c(OC)cc(-c3ccc(C(=O)[O-])c(OC)c3OC)c(OC)c2OC)c(OC)cc1C(=O)[O-]', 'COc1cc(C(=O)[O-])ccc1C(=O)[O-]']",pcu,6.76256,4.58741,0.583905,2148.340304,1774.273392,17.42650553,1.48913348,83.77337107,10.08626054,66.34686554,8.59712706,1.80599045
2521,hMOF-2756,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])C#CC(=O)[O-]', 'CCCOc1cc(C(=O)[O-])ccc1C#Cc1ccc(C(=O)[O-])cc1']",pcu,9.59027,7.61748,0.793429,4643.442451,2571.506976,0.780201441,0.009369066,17.72952241,0.761614423,16.94932097,0.752245357,0.644361201
2522,hMOF-27619,[Cu][Cu],"['N#Cc1cc(-c2ccc(-c3c(C#N)cncc3C#N)c(C#N)c2)ccn1', 'N#Cc1cc(-c2ccc(C(=O)[O-])c(C#N)c2C#N)ccc1C(=O)[O-]']",pcu,12.45023,10.30859,0.800728,4235.009369,1936.686324,1.156029613,0.016066678,25.45527338,1.059886612,24.29924377,1.043819934,0.624558179
2523,hMOF-27728,[Cu][Cu],"['O=C([O-])c1ccc(C(=O)[O-])cc1', 'O=C([O-])c1ccc(C(=O)[O-])c2c1CC2']",pcu,7.84065,5.76376,0.595471,2002.446518,1809.567463,12.96827646,0.937125516,74.58317021,9.004788517,61.61489375,8.067663001,1.811022881
2524,hMOF-27729,[Cu][Cu],"['O=C([O-])c1cc(F)c(C(=O)[O-])c(F)c1F', 'O=C([O-])c1cc(F)c(C(=O)[O-])c2c1CC2F']",pcu,7.0736,5.26029,0.578364,1578.633026,1746.55858,17.82757655,1.822895411,70.85319349,9.194486874,53.02561694,7.371591463,1.946522045
2525,hMOF-27730,[Cu][Cu],"['O=C([O-])c1ccc(C(=O)[O-])c2c1C(F)C2F', 'O=C([O-])c1ccc(C(=O)[O-])c(F)c1']",pcu,6.95175,5.12506,0.564776,1673.350691,1754.442872,16.08858542,1.417901852,69.72060188,8.82913439,53.63201646,7.411232538,1.899539193
2526,hMOF-27731,[Cu][Cu],"['O=C([O-])c1[c]cc(C(=O)[O-])c(F)c1', 'O=C([O-])c1[c]cc(C(=O)[O-])c2c1C(F)C2F']",pcu,6.7916,5.26044,0.57608,1521.5481,1727.471033,19.3914337,2.089868081,70.55833621,9.567317802,51.16690251,7.477449721,2.03391654
2527,hMOF-27732,[Cu][Cu],"['O=C([O-])c1c(F)c(F)c(C(=O)[O-])c2c1CC2F', 'O=C([O-])c1ccc(C(=O)[O-])cc1']",pcu,7.51018,5.12506,0.575943,1740.501928,1774.449421,15.33480984,1.301622686,70.59843388,9.023483049,55.26362404,7.721860363,1.917213149
2528,hMOF-27733,[Cu][Cu],"['O=C([O-])c1ccc(C(=O)[O-])c2c1C(F)C2F', 'O=C([O-])c1cc(F)c(C(=O)[O-])c(F)c1']",pcu,7.20282,5.34822,0.586618,1694.354259,1776.464294,16.23463211,1.460466944,72.32242501,9.215215071,56.0877929,7.754748127,1.911277533
2529,hMOF-27740,[Cu][Cu],"['O=C([O-])c1ccc(C(=O)[O-])c2c1CC2Br', 'O=C([O-])c1ccc(C(=O)[O-])c(Br)c1']",pcu,6.48712,4.02179,0.583022,1224.743736,1728.877156,24.46970517,3.008777073,64.70877378,8.376671249,40.23906861,5.367894176,1.941777929
2530,hMOF-27741,[Cu][Cu],"['O=C([O-])c1cc(Br)c(C(=O)[O-])c2c1C(Br)C2', 'O=C([O-])c1c(Br)c(Br)c(C(=O)[O-])c(Br)c1Br']",pcu,5.61133,4.6735,0.450608,615.368447,1181.254623,17.27601021,2.202623087,33.27677729,4.432462684,16.00076708,2.229839597,1.997998174
2531,hMOF-27743,[Cu][Cu],['O=C([O-])c1ccc(C(=O)[O-])c2c1C(Br)C2Br'],pcu,5.27378,3.89819,0.515024,810.321747,1383.640463,30.3446638,4.581284834,51.59382022,7.081330586,21.24915642,2.500045752,2.058772898
2532,hMOF-27744,[Cu][Cu],"['O=C([O-])c1ccc(C(=O)[O-])c2c1CC2Br', 'O=C([O-])c1ccc(C(=O)[O-])c(Br)c1']",pcu,5.80642,4.59315,0.496007,823.885664,1267.63588,19.20945266,2.29806189,43.32518604,5.729631681,24.11573338,3.431569791,1.983707009
2533,hMOF-27745,[Cu][Cu],"['O=C([O-])c1cc(Br)c(C(=O)[O-])c2c1C(Br)(Br)C2(Br)Br', 'O=C([O-])c1ccc(C(=O)[O-])c(Br)c1']",pcu,5.87314,3.47849,0.550714,685.254002,1315.39227,29.56283742,4.846487748,47.7420738,6.867539823,18.17923638,2.021052075,2.157700518
2534,hMOF-27754,[Cu][Cu],['CCc1cc(C(=O)[O-])c(CC)cc1C(=O)[O-]'],pcu,6.24433,4.20336,0.481097,827.688545,972.209321,43.63370032,7.022780682,65.37262828,9.891000069,21.73892796,2.868219387,2.269527858
2535,hMOF-27758,[Cu][Cu],"['Nc1c(N)c(C(=O)[O-])c2c(c1C(=O)[O-])C(N)C2(N)N', 'Nc1cc(C(=O)[O-])c(N)cc1C(=O)[O-]']",pcu,6.2444,4.83145,0.445326,1082.600716,1187.62639,14.02217746,1.26964441,50.19693372,6.164121172,36.17475626,4.894476762,1.841981387
2536,hMOF-27759,[Cu][Cu],"['O=C([O-])c1ccc(C(=O)[O-])cc1', 'Nc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(N)C2N']",pcu,7.25217,4.94931,0.536405,1561.328122,1599.599912,24.29511221,2.628798581,77.79301854,10.58425139,53.49790633,7.955452809,2.040848573
2537,hMOF-27761,[Cu][Cu],"['NC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1(N)N', 'Nc1c(C(=O)[O-])ccc(C(=O)[O-])c1N']",pcu,6.27881,4.71927,0.454315,1185.799753,1272.180026,13.1119683,1.136088286,49.9154624,5.900136645,36.8034941,4.764048359,1.773038762
2538,hMOF-27762,[Cu][Cu],"['Nc1c(C(=O)[O-])ccc(C(=O)[O-])c1N', 'NC1Cc2c(C(=O)[O-])ccc(C(=O)[O-])c21']",pcu,7.58148,4.83279,0.571907,1637.49759,1677.636471,27.88294983,3.194818765,84.67811936,11.47977619,56.79516953,8.284957425,2.033543543
2539,hMOF-27767,[Cu][Cu],"['O=C([O-])c1ccc(C(=O)[O-])cc1', 'O=C([O-])c1c(O)c(O)c(C(=O)[O-])c2c1CC2(O)O']",pcu,7.20047,4.9462,0.532351,1437.661792,1521.334347,9.481207949,0.583424955,54.18187568,5.778565015,44.70066773,5.19514006,1.599768818
2540,hMOF-27772,[Cu][Cu],"['COC1(OC)Cc2c(C(=O)[O-])ccc(C(=O)[O-])c21', 'COc1cc(C(=O)[O-])c(OC)c(OC)c1C(=O)[O-]']",pcu,6.64501,4.62268,0.432268,932.384128,1067.889914,20.1598617,2.425303536,49.96674766,6.784060124,29.80688596,4.358756588,2.036572453
2541,hMOF-27773,[Cu][Cu],"['COc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(OC)C2OC', 'COc1cc(C(=O)[O-])c(OC)c(OC)c1C(=O)[O-]']",pcu,5.82729,3.59026,0.35037,540.413605,645.063538,16.31287154,1.777037838,41.13867782,4.701342499,24.82580628,2.924304661,1.71420525
2542,hMOF-27774,[Cu][Cu],['COC1(OC)Cc2c(C(=O)[O-])ccc(C(=O)[O-])c21'],pcu,6.63188,4.06542,0.473136,1082.219627,1187.185987,20.83004606,2.227645016,68.06503633,8.873917525,47.23499027,6.646272509,1.955611428
2543,hMOF-27775,[Cu][Cu],"['CCOc1cc(C(=O)[O-])ccc1C(=O)[O-]', 'CCOC1c2nccnc2C1OCC']",pcu,4.98861,3.38173,0.295714,172.803334,217.421518,6.132774283,0.25869381,21.67813769,1.646411936,15.54536341,1.387718126,1.139220508
2544,hMOF-27779,[Cu][Cu],['[CH2]COc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(OCCC)C2O[CH2]'],pcu,5.96215,3.91765,0.333297,357.141672,523.056516,23.24935829,3.597393802,38.89506996,4.428477438,15.64571167,0.831083636,1.707855562
2545,hMOF-27781,[Cu][Cu],['O=C([O-])c1ccc(C(=O)[O-])c2c1CC2'],pcu,7.95487,6.22511,0.67041,2770.129622,2008.708077,3.892079813,0.106304576,56.36957308,4.870870049,52.47749327,4.764565473,1.296143411
2546,hMOF-27804,[Cu][Cu],"['O=C([O-])c1[c]c(Br)c(C(=O)[O-])c2c1[CH]C2(Br)Br', 'O=C([O-])c1[c][c]c(-c2c[c]c(C(=O)[O-])cc2Br)cc1']",pcu,9.79822,8.77772,0.745399,1551.530513,1909.631615,6.746844389,0.311976078,55.66661857,5.817411965,48.91977418,5.505435887,1.567567453
2547,hMOF-27817,[Cu][Cu],"['Nc1cc(-c2ccc(C(=O)[O-])c(N)c2)ccc1C(=O)[O-]', 'Nc1c(N)c(C(=O)[O-])c2c(c1C(=O)[O-])C(N)C2N']",pcu,10.30242,8.51508,0.706841,2862.602396,1957.840778,5.747694646,0.165889828,59.67931725,5.143753652,53.9316226,4.977863824,1.292848316
2548,hMOF-27821,[Cu][Cu],"['O=C([O-])C1=C[CH]C(C(=O)[O-])C2=C1CC2C1=CC=C[CH]C1C1[C]=C[CH]C=C1', 'O=C([O-])c1c2c(c(C(=O)[O-])c(-c3c[c][c]cc3)c1-c1ccccc1)C(c1ccccc1)(c1ccccc1)C2']",pcu,5.0195,3.23087,0.291484,327.851158,428.574198,22.52172521,2.847055182,39.53394947,4.606283586,17.01222426,1.759228404,1.747719485
2549,hMOF-27825,[Cu][Cu],"['O=C([O-])c1ccc(C(=O)[O-])c2c1CC2', 'O=C([O-])c1c[c]c(-c2[c]c(O)c(C(=O)[O-])c(O)c2)cc1O']",pcu,11.29939,9.44318,0.73933,3162.402987,1992.659191,2.599180226,0.050407924,43.67979295,2.913162766,41.08061272,2.862754842,1.000404044
2550,hMOF-27840,[Cu][Cu],"['O=C([O-])c1cc(F)c(C(=O)[O-])c2c1CC2', 'O=C([O-])c1cc(F)c(-c2ccc(-c3ccc(C(=O)[O-])c(F)c3F)c(F)c2F)c(F)c1']",pcu,14.00171,12.54008,0.788178,3868.29873,1946.005633,1.982718389,0.039064996,28.49825419,1.70561169,26.5155358,1.666546694,0.897745356
2551,hMOF-27845,[Cu][Cu],"['O=C([O-])c1cc(F)c(C(=O)[O-])c2c1C(F)C2(F)F', 'O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(F)c3F)c(F)c2F)cc1F']",pcu,13.98578,12.54008,0.784936,3717.226947,1931.190697,1.835941655,0.034949172,27.70309812,1.654452663,25.86715647,1.619503491,0.895812802
2552,hMOF-27851,[Cu][Cu],"['O=C([O-])c1[c]c(Br)c(C(=O)[O-])c2c1C(Br)(Br)C2Br', 'O=C([O-])c1ccc(-c2c(Br)cc(-c3ccc(C(=O)[O-])c(Br)c3Br)cc2Br)c(Br)c1']",pcu,13.1346,12.00543,0.790767,2006.828111,1881.286861,5.408486525,0.232195277,36.45388369,3.232094448,31.04539717,2.999899171,1.329938317
2553,hMOF-27852,[Cu][Cu],"['O=C([O-])c1[c]cc(C(=O)[O-])c2c1C(Br)(Br)C2Br', 'O=C([O-])c1cc(Br)c(-c2c(Br)cc(-c3c(Br)cc(C(=O)[O-])c(Br)c3Br)c(Br)c2Br)cc1Br']",pcu,12.24079,10.39165,0.786914,1800.020597,2012.26587,6.134373,0.335312297,40.9425334,3.917085084,34.8081604,3.581772787,1.435091368
2554,hMOF-27854,[Cu][Cu],"['O=C([O-])c1cc(Br)c(-c2ccc(-c3cc(Br)c(C(=O)[O-])c(Br)c3)c(Br)c2)c(Br)c1', 'O=C([O-])c1cc(Br)c(C(=O)[O-])c2c1CC2Br']",pcu,13.44657,11.83509,0.765785,2213.556881,1835.409187,1.69339144,0.034005913,22.72378183,1.487449568,21.03039039,1.453443655,0.981867529
2555,hMOF-27856,[Cu][Cu],"['O=C([O-])c1cc(Br)c(C(=O)[O-])c2c1CC2Br', 'O=C([O-])c1c(Br)c(Br)c(C(=O)[O-])c2c1CC2(Br)Br']",pcu,7.68583,6.43862,0.602304,1327.205413,1851.381926,8.143509371,0.532260582,42.27434537,4.490304884,34.130836,3.958044302,1.593273004
2556,hMOF-27869,[Cu][Cu],"['Nc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(N)(N)C2N', 'Nc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(N)C2N']",pcu,8.3688,6.51115,0.595083,2252.972986,1742.200128,9.84788936,0.610377469,44.1261952,4.288292988,34.27830584,3.677915519,1.457737168
2557,hMOF-27870,[Cu][Cu],"['Nc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2(N)N', 'Nc1cc(C(=O)[O-])ccc1-c1c(N)cc(-c2c(N)cc(C(=O)[O-])c(N)c2N)cc1N']",pcu,13.64073,12.90451,0.757814,3786.695266,1889.958953,3.95709542,0.105028361,40.50225702,2.866580902,36.5451616,2.761552541,1.061637466
2558,hMOF-27878,[Cu][Cu],"['N#Cc1cc(-c2ccc(-c3c(C#N)cnc(C#N)c3C#N)c(C#N)c2)c(C#N)c(C#N)n1', 'N#CC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1C#N']",pcu,6.62298,5.75115,0.58792,2316.105764,1944.119455,11.28970485,0.783614445,55.66356,5.589664419,44.37385515,4.806049974,1.506281062
2559,hMOF-27900,[Cu][Cu],"['CC1c2nccnc2C1(C)C', 'CC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1(C)C']",pcu,5.88492,3.57997,0.322995,480.120827,571.669617,14.27756493,1.299766139,38.35300436,4.144046094,24.07543943,2.844279955,1.620751554
2560,hMOF-27903,[Cu][Cu],"['CCc1cnc2c(n1)C(CC)(CC)C2(CC)CC', 'CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2']",pcu,5.24007,3.41219,0.366877,381.637544,497.489923,43.02819202,7.751655099,52.29044893,8.507237879,9.26225691,0.75558278,2.440380046
2561,hMOF-27914,[Cu][Cu],"['Oc1cnc2c(n1)C(O)(O)C2O', 'O=C([O-])c1ccc(C(=O)[O-])c2c1CC2O']",pcu,6.3689,3.55567,0.456838,947.627478,1082.196328,24.18746038,2.831667293,55.59981422,7.483173983,31.41235384,4.65150669,2.018848648
2562,hMOF-27920,[Cu][Cu],"['O=C([O-])C#CC(=O)[O-]', 'O=C([O-])c1cc(F)c(C(=O)[O-])c(F)c1']",pcu,6.77238,5.59452,0.576791,1802.335054,1831.18322,7.719196849,0.382081858,58.29900168,6.348460801,50.57980483,5.966378943,1.633422688
2563,hMOF-27923,[Cu][Cu],"['O=C([O-])C#CC(=O)[O-]', 'O=C([O-])c1cc(F)c(C(=O)[O-])c(F)c1']",pcu,7.1723,5.58654,0.571244,1713.596749,1799.318642,8.332599395,0.429501562,58.75268921,6.432955695,50.42008982,6.003454133,1.642381595
2564,hMOF-27931,[Cu][Cu],['O=C([O-])c1ccc(C(=O)[O-])c(Cl)c1'],pcu,7.30607,6.87851,0.610218,1707.661183,1660.995034,6.695843172,0.285873572,56.91542251,5.648784852,50.21957934,5.36291128,1.488731332
2566,hMOF-27936,[Cu][Cu],"['O=C([O-])C#CC(=O)[O-]', 'O=C([O-])c1ccc(C(=O)[O-])c(Br)c1']",pcu,6.11438,4.93849,0.572151,1279.06855,1741.461663,15.28293072,1.331998285,59.64373104,6.841003915,44.36080032,5.50900563,1.720466794
2567,hMOF-27942,[Cu][Cu],"['O=C([O-])c1ccc(C(=O)[O-])cc1', 'O=C([O-])C#CC(=O)[O-]']",pcu,6.11487,4.93848,0.576283,1265.009645,1722.318697,15.35666161,1.362551349,56.23285618,6.526883832,40.87619457,5.164332483,1.741032986
2568,hMOF-27964,[Cu][Cu],"['O=C([O-])C#CC(=O)[O-]', 'Nc1c(C(=O)[O-])ccc(C(=O)[O-])c1N']",pcu,6.51159,5.28369,0.549576,1717.992476,1716.489034,11.91425895,0.751544284,66.52357037,7.737049032,54.60931142,6.985504748,1.744580678
2569,hMOF-27965,[Cu][Cu],"['Nc1cc(C(=O)[O-])c(N)c(N)c1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",pcu,7.16807,5.2809,0.53649,1596.129409,1640.049126,14.76741829,1.132335765,70.21535858,8.561646936,55.44794029,7.429311171,1.829011581
2570,hMOF-27971,[Cu][Cu],['O=C([O-])C#CC(=O)[O-]'],pcu,5.98276,4.09707,0.450569,1026.920683,1157.453138,14.4732443,0.96962253,57.57342389,6.420681353,43.10017959,5.451058823,1.672824261
